"INCLUDE (Yes/No)","NAME","PRICE","NOTES","Category","Metal Colour","TMC Original Name","TMC Price (AUD ref)","Image File","Image Path","TMC Handle"
"","","","","Engagement","Rose Gold","The Arie Ring - 2.8ct Moissanite Marquise Cathedral Solitaire","2407.00","","","the-arie-ring-2-8ct-moissanite-marquise-solitaire"
"","","","","Engagement","Yellow Gold","The Avery Ring - 1.08ct Lab Diamond Oval Solitaire with Marquise and Round Band","2259.00","yellow.jpg","images/the-avery-ring-1-08ct-lab-diamond-oval-solitaire-with-marquise-band/yellow.jpg","the-avery-ring-1-08ct-lab-diamond-oval-solitaire-with-marquise-band"
"","","","","Engagement","White Gold","The Avery Ring - 1.08ct Lab Diamond Oval Solitaire with Marquise and Round Band","2259.00","","","the-avery-ring-1-08ct-lab-diamond-oval-solitaire-with-marquise-band"
"","","","","Engagement","Rose Gold","The Avery Ring - 1.08ct Lab Diamond Oval Solitaire with Marquise and Round Band","2259.00","","","the-avery-ring-1-08ct-lab-diamond-oval-solitaire-with-marquise-band"
"","","","","Engagement","Yellow Gold","The Ophelia Ring - 3.04ct Lab Grown Diamond Elongated Cushion Solitaire","3866.00","yellow.jpg","images/the-ophelia-ring-3-04ct-lab-grown-diamond-elongated-cushion-solitaire/yellow.jpg","the-ophelia-ring-3-04ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","White Gold","The Ophelia Ring - 3.04ct Lab Grown Diamond Elongated Cushion Solitaire","3866.00","","","the-ophelia-ring-3-04ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","Rose Gold","The Ophelia Ring - 3.04ct Lab Grown Diamond Elongated Cushion Solitaire","3866.00","","","the-ophelia-ring-3-04ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-20"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-20"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-20"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","2021.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-21"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","2021.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-21"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","2021.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-21"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-22"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-22"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-22"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-23"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-23"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-23"
"","","","","Engagement","Yellow Gold","The Amira Ring - 1.0ct Moissanite Oval with Marquise Accents","1344.00","","","the-amira-ring-1-0ct-moissanite-oval-with-marquise-accents-9"
"","","","","Engagement","White Gold","The Amira Ring - 1.0ct Moissanite Oval with Marquise Accents","1344.00","","","the-amira-ring-1-0ct-moissanite-oval-with-marquise-accents-9"
"","","","","Engagement","Rose Gold","The Amira Ring - 1.0ct Moissanite Oval with Marquise Accents","1344.00","","","the-amira-ring-1-0ct-moissanite-oval-with-marquise-accents-9"
"","","","","Engagement","Yellow Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1862.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-15"
"","","","","Engagement","White Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1862.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-15"
"","","","","Engagement","Rose Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1862.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-15"
"","","","","Engagement","Yellow Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-16"
"","","","","Engagement","White Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-16"
"","","","","Engagement","Rose Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-16"
"","","","","Engagement","Yellow Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-17"
"","","","","Engagement","White Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-17"
"","","","","Engagement","Rose Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-17"
"","","","","Engagement","Yellow Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-18"
"","","","","Engagement","White Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-18"
"","","","","Engagement","Rose Gold","The Amira Ring - 1.5ct Moissanite Oval with Marquise Accents","1703.00","","","the-amira-ring-1-5ct-moissanite-oval-with-marquise-accents-18"
"","","","","Engagement","Yellow Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","yellow.jpg","images/the-vienna-ring-2-8ct-moissanite-radiant-solitaire-6/yellow.jpg","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-6"
"","","","","Engagement","White Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","","","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-6"
"","","","","Engagement","Rose Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","","","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-6"
"","","","","Engagement","Yellow Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","yellow.jpg","images/the-vienna-ring-2-8ct-moissanite-radiant-solitaire-7/yellow.jpg","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-7"
"","","","","Engagement","White Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","","","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-7"
"","","","","Engagement","Rose Gold","The Vienna Ring - 2.8ct Moissanite Radiant Solitaire","1973.00","","","the-vienna-ring-2-8ct-moissanite-radiant-solitaire-7"
"","","","","Engagement","Yellow Gold","The Luise Ring® - 1.52ct Lab Diamond Low Set Oval Solitaire","2200.00","yellow.jpg","images/the-luise-ring®-1-52ct-lab-diamond-low-set-oval-solitaire/yellow.jpg","the-luise-ring®-1-52ct-lab-diamond-low-set-oval-solitaire"
"","","","","Engagement","White Gold","The Luise Ring® - 1.52ct Lab Diamond Low Set Oval Solitaire","2200.00","","","the-luise-ring®-1-52ct-lab-diamond-low-set-oval-solitaire"
"","","","","Engagement","Rose Gold","The Luise Ring® - 1.52ct Lab Diamond Low Set Oval Solitaire","2200.00","","","the-luise-ring®-1-52ct-lab-diamond-low-set-oval-solitaire"
"","","","","Engagement","Yellow Gold","The Audrey Ring - 3.00ct Lab Diamond Emerald Solitaire","3094.00","yellow.jpg","images/the-audrey-ring-3-00ct-lab-diamond-emerald-solitaire/yellow.jpg","the-audrey-ring-3-00ct-lab-diamond-emerald-solitaire"
"","","","","Engagement","White Gold","The Audrey Ring - 3.00ct Lab Diamond Emerald Solitaire","3094.00","","","the-audrey-ring-3-00ct-lab-diamond-emerald-solitaire"
"","","","","Engagement","Rose Gold","The Audrey Ring - 3.00ct Lab Diamond Emerald Solitaire","3094.00","","","the-audrey-ring-3-00ct-lab-diamond-emerald-solitaire"
"","","","","Engagement","Yellow Gold","The Avery Ring - 1.54ct Lab Diamond Oval Solitaire with Marquise and Round Band","2655.00","yellow.jpg","images/the-avery-ring-1-54ct-lab-diamond-oval-solitaire-with-marquise-and-round-band/yellow.jpg","the-avery-ring-1-54ct-lab-diamond-oval-solitaire-with-marquise-and-round-band"
"","","","","Engagement","White Gold","The Avery Ring - 1.54ct Lab Diamond Oval Solitaire with Marquise and Round Band","2655.00","","","the-avery-ring-1-54ct-lab-diamond-oval-solitaire-with-marquise-and-round-band"
"","","","","Engagement","Rose Gold","The Avery Ring - 1.54ct Lab Diamond Oval Solitaire with Marquise and Round Band","2655.00","","","the-avery-ring-1-54ct-lab-diamond-oval-solitaire-with-marquise-and-round-band"
"","","","","Engagement","Yellow Gold","The Ophelia Ring - 3.02ct Lab Grown Diamond Elongated Cushion Solitaire","2999.00","yellow.jpg","images/the-ophelia-ring-3-02ct-lab-grown-diamond-elongated-cushion-solitaire/yellow.jpg","the-ophelia-ring-3-02ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","White Gold","The Ophelia Ring - 3.02ct Lab Grown Diamond Elongated Cushion Solitaire","2999.00","","","the-ophelia-ring-3-02ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","Rose Gold","The Ophelia Ring - 3.02ct Lab Grown Diamond Elongated Cushion Solitaire","2999.00","","","the-ophelia-ring-3-02ct-lab-grown-diamond-elongated-cushion-solitaire"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Oval and Pear Basket Trilogy","1227.00","yellow.jpg","images/the-emilia-ring-oval-and-pear-trilogy/yellow.jpg","the-emilia-ring-oval-and-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Oval and Pear Basket Trilogy","1227.00","white.jpg","images/the-emilia-ring-oval-and-pear-trilogy/white.jpg","the-emilia-ring-oval-and-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Oval and Pear Basket Trilogy","1227.00","rose.jpg","images/the-emilia-ring-oval-and-pear-trilogy/rose.jpg","the-emilia-ring-oval-and-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Pear Basket Trilogy","1016.00","yellow.jpg","images/the-emilia-ring-pear-trilogy/yellow.jpg","the-emilia-ring-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Pear Basket Trilogy","1016.00","white.jpg","images/the-emilia-ring-pear-trilogy/white.jpg","the-emilia-ring-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Pear Basket Trilogy","1016.00","rose.jpg","images/the-emilia-ring-pear-trilogy/rose.jpg","the-emilia-ring-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Elongated Cushion and Pear Basket Trilogy","1016.00","yellow.jpg","images/the-emilia-ring-elongated-cushion-pear-trilogy/yellow.jpg","the-emilia-ring-elongated-cushion-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Elongated Cushion and Pear Basket Trilogy","1016.00","white.jpg","images/the-emilia-ring-elongated-cushion-pear-trilogy/white.jpg","the-emilia-ring-elongated-cushion-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Elongated Cushion and Pear Basket Trilogy","1016.00","rose.jpg","images/the-emilia-ring-elongated-cushion-pear-trilogy/rose.jpg","the-emilia-ring-elongated-cushion-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Radiant and Pear Basket Trilogy","1227.00","yellow.jpg","images/the-emilia-ring-radiant-and-pear-trilogy/yellow.jpg","the-emilia-ring-radiant-and-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Radiant and Pear Basket Trilogy","1227.00","white.jpg","images/the-emilia-ring-radiant-and-pear-trilogy/white.jpg","the-emilia-ring-radiant-and-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Radiant and Pear Basket Trilogy","1227.00","rose.jpg","images/the-emilia-ring-radiant-and-pear-trilogy/rose.jpg","the-emilia-ring-radiant-and-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Round and Pear Basket Trilogy","1227.00","yellow.jpg","images/the-emilia-ring-round-and-pear-trilogy/yellow.jpg","the-emilia-ring-round-and-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Round and Pear Basket Trilogy","1227.00","white.jpg","images/the-emilia-ring-round-and-pear-trilogy/white.jpg","the-emilia-ring-round-and-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Round and Pear Basket Trilogy","1227.00","rose.jpg","images/the-emilia-ring-round-and-pear-trilogy/rose.jpg","the-emilia-ring-round-and-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Marquise and Pear Basket Trilogy","1016.00","yellow.jpg","images/the-emilia-ring-marquise-pear-trilogy/yellow.jpg","the-emilia-ring-marquise-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Marquise and Pear Basket Trilogy","1016.00","white.jpg","images/the-emilia-ring-marquise-pear-trilogy/white.jpg","the-emilia-ring-marquise-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Marquise and Pear Basket Trilogy","1016.00","rose.jpg","images/the-emilia-ring-marquise-pear-trilogy/rose.jpg","the-emilia-ring-marquise-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Emilia Ring - Emerald and Pear Basket Trilogy","1227.00","yellow.jpg","images/the-emilia-ring-emerald-and-pear-trilogy/yellow.jpg","the-emilia-ring-emerald-and-pear-trilogy"
"","","","","Engagement","White Gold","The Emilia Ring - Emerald and Pear Basket Trilogy","1227.00","white.jpg","images/the-emilia-ring-emerald-and-pear-trilogy/white.jpg","the-emilia-ring-emerald-and-pear-trilogy"
"","","","","Engagement","Rose Gold","The Emilia Ring - Emerald and Pear Basket Trilogy","1227.00","rose.jpg","images/the-emilia-ring-emerald-and-pear-trilogy/rose.jpg","the-emilia-ring-emerald-and-pear-trilogy"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-24"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-24"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-24"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-25"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-25"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-25"
"","","","","Engagement","Yellow Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-26"
"","","","","Engagement","White Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-26"
"","","","","Engagement","Rose Gold","The Amira Ring - 2.1ct Moissanite Oval with Marquise Accents","1888.00","","","the-amira-ring-2-1ct-moissanite-oval-with-marquise-accents-26"
"","","","","Engagement","Yellow Gold","The Luise Ring® - 1.53ct Lab Diamond Oval Solitaire","2211.00","yellow.jpg","images/the-luise-ring®-1-53ct-lab-diamond-oval-solitaire/yellow.jpg","the-luise-ring®-1-53ct-lab-diamond-oval-solitaire"
"","","","","Engagement","White Gold","The Luise Ring® - 1.53ct Lab Diamond Oval Solitaire","2211.00","","","the-luise-ring®-1-53ct-lab-diamond-oval-solitaire"
"","","","","Engagement","Rose Gold","The Luise Ring® - 1.53ct Lab Diamond Oval Solitaire","2211.00","","","the-luise-ring®-1-53ct-lab-diamond-oval-solitaire"
"","","","","Engagement","Yellow Gold","The Vienna Ring - 3.76ct Lab Diamond Radiant Solitaire","4554.00","yellow.jpg","images/the-vienna-ring-3-76ct-lab-diamond-radiant-solitaire/yellow.jpg","the-vienna-ring-3-76ct-lab-diamond-radiant-solitaire"
"","","","","Engagement","White Gold","The Vienna Ring - 3.76ct Lab Diamond Radiant Solitaire","4554.00","","","the-vienna-ring-3-76ct-lab-diamond-radiant-solitaire"
"","","","","Engagement","Rose Gold","The Vienna Ring - 3.76ct Lab Diamond Radiant Solitaire","4554.00","","","the-vienna-ring-3-76ct-lab-diamond-radiant-solitaire"
"","","","","Engagement","Yellow Gold","The Blaire Ring - 1.51ct Lab Diamond Oval & Round Trilogy","2375.00","yellow.jpg","images/the-blaire-ring-1-51ct-lab-diamond-oval-round-trilogy/yellow.jpg","the-blaire-ring-1-51ct-lab-diamond-oval-round-trilogy"
"","","","","Engagement","White Gold","The Blaire Ring - 1.51ct Lab Diamond Oval & Round Trilogy","2375.00","","","the-blaire-ring-1-51ct-lab-diamond-oval-round-trilogy"
"","","","","Engagement","Rose Gold","The Blaire Ring - 1.51ct Lab Diamond Oval & Round Trilogy","2375.00","","","the-blaire-ring-1-51ct-lab-diamond-oval-round-trilogy"
"","","","","Engagement","Yellow Gold","The Luise Ring® - 2.5ct Moissanite Oval Solitaire","1857.00","yellow.jpg","images/the-luise-ring®-2-5ct-moissanite-oval-solitaire-4/yellow.jpg","the-luise-ring®-2-5ct-moissanite-oval-solitaire-4"
"","","","","Engagement","White Gold","The Luise Ring® - 2.5ct Moissanite Oval Solitaire","1857.00","","","the-luise-ring®-2-5ct-moissanite-oval-solitaire-4"
"","","","","Engagement","Rose Gold","The Luise Ring® - 2.5ct Moissanite Oval Solitaire","1857.00","","","the-luise-ring®-2-5ct-moissanite-oval-solitaire-4"
"","","","","Engagement","Yellow Gold","The Luise Ring® - 2.5ct Moissanite Oval Solitaire","1857.00","yellow.jpg","images/the-luise-ring®-2-5ct-moissanite-oval-solitaire-5/yellow.jpg","the-luise-ring®-2-5ct-moissanite-oval-solitaire-5"
